"Registro ANS";"CNPJ";"Razao Social";"Nome Fantasia";"Modalidade";"Logradouro";"Numero";"Complemento";"Bairro";"Cidade";"UF";"CEP";"DDD";"Telefone";"Fax";"Endereco eletronico";"Representante";"Cargo Representante";"Data Registro ANS"
"422746";"40038813000195";"PRO SENIOR SAUDE LTDA";"PRO SENIOR SAUDE ";"Medicina de Grupo";"Av Dr Jose Bonifacio Coutinho Nogueira";"150";"Terreo";"Jd. Madalena";"Campinas";"SP";"13091611";"19";"981572304";"";"adilson@sicops.com.br";"JOSE ADILSON BONATTO";"Diretor";"11/05/2021"
"310522";"02752923000125";"PROASA - PROGRAMA ADVENTISTA DE  SAUDE";"PROASA PROGRAMA ADVENTISTA DE  SAUDE";"Medicina de Grupo";"AV L3 SUL";"611";"SGAS MOD. 75/76";"ASA SUL";"Brasilia";"DF";"70200710";"51";"33451818";"33457778";"diretoria@proasa.org.br";"SERGIO FERNANDES DOS REIS";"DIRETOR ADMINISTRATIVO";"18/12/1998"
"380041";"61590816000107";"PRODENT - ASSISTENCIA ODONTOLOGICA LTDA.";"PRODENT - ASSISTENCIA ODONTOLOGICA";"Odontologia de Grupo";"RUA DOS PINHEIROS";"1673";"9o ANDAR";"PINHEIROS";"Sao Paulo";"SP";"05422012";"11";"37797400";"";"atendeans@sulamerica.com.br";"JULIANA CRUZ CALIGIURI";"REPRESENTANTE";"12/01/1999"
"411728";"03763003000175";"PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA.";"PROI ODONTOLOGIA";"Odontologia de Grupo";"AVENIDA DOM PEDRO II";"1226";"BOX 216";"CENTRO";"Salto";"SP";"13320241";"11";"40292187";"46021027";"proi@proi.com.br";"MARCIO VALE";"REPRESENTANTE LEGAL";"18/07/2000"
"348805";"00558356000145";"PROMED ASSISTENCIA MEDICA LTDA";"PROMED";"Medicina de Grupo";"ALAMEDA OSCAR NIEMEYER";"891";"5o ANDAR";"VILA DA SERRA";"Nova Lima";"MG";"34006065";"31";"30254848";"30254806";"cians@hapvida.com.br";"FABIO LUCIANO GOMES SELHORST";"DIRETOR VICE-PRESIDENTE DE ASSUN CORPORA";"24/12/1998"
"346471";"02562406000193";"PROMED BRASIL ASSISTENCIA MEDICA LTDA.";"SAMP MINAS ASSISTENCIA MEDICA";"Medicina de Grupo";"AVENIDA AMAZONAS";"641";"SALA 9D";"CENTRO";"Belo Horizonte";"MG";"30180908";"31";"30769000";"30769000";"cians@hapvida.com.br";"FABIO LUCIANO GOMES SELHORST";"VICE-PRESIDENTE DE ASSUNTOS CORPORATIVOS";"24/12/1998"
"326861";"15214919000155";"PROMEDICA - PROTECAO MEDICA A EMPRESAS S.A.";"PROMEDICA";"Medicina de Grupo";"RUA SOL NASCENTE";"43 ";"ED. CENTRO MEDICO EMPRESARIAL VITRAUX  S";"FEDERACAO";"Salvador";"BA";"40210760";"71";"32719103";"32719104";"promedica.ans@promedica.com.br";"JORGE ANTONIO DUARTE OLIVEIRA";"DIRETOR ADMINISTRATIVO-FINANC";"17/12/1998"
"417475";"51628360000173";"PRONTO SOCORRO CONDE DE MOREIRA LIMA";"CAS - CONTRATO DE ASSISTENCIA A SAUDE";"Medicina de Grupo";"RUA DOM BOSCO";"562";"";"CENTRO";"Lorena";"SP";"12600100";"12";"33011408";"";"coordenacaocas@caslorena.com.br";"MARIO TEIXEIRA DA SILVA";"DIRETOR ADMINISTRATIVO";"03/08/2010"
"305626";"22666341000133";"PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A";"HOSPITAL SAO LUCAS";"Medicina de Grupo";"AV. AFONSO PENA";"544";"SALA 01";"CENTRO";"Montes Claros";"MG";"39400098";"38";"32183000";"";"gerencia@planodesaudesaolucas.com.br";"FERNANDO AGUIAR VITA";"DIRETOR ADMINISTRATIVO";"22/12/1998"
"301728";"20168589000149";"PRONTOMED PLANOS DE SAUDE LTDA";"PRONTOMED LTDA.";"Medicina de Grupo";"AV. SETE DE SETEMBRO";"1161";"";"CENTRO";"Divinopolis";"MG";"35500011";"37";"351232013216";"35123209";"prontomed@prontomedmg.com.br";"WALDEMAR HENRIQUE RAUSCH JUNIOR";"SOCIO GERENTE";"23/12/1998"
"421383";"29846400000102";"PROPULSAO PLANOS ODONTOLOGICOS LTDA";"PROPULSAO PLANOS ODONTOLOGICOS";"Odontologia de Grupo";"AVENIDA CAMILO DI LELLIS";"434";"ANDAR 2, SALA 1";"CENTRO ";"Pinhais";"PR";"83323000";"41";"30590059";"";"rodrigo@propulsaodental.com.br";"RODRIGO DUENHA PORTA";"SOCIO ADMINISTRADOR";"12/09/2018"
"422533";"35365314000172";"PROVER ODONTOLOGIA LTDA";"PROVER ODONTO";"Odontologia de Grupo";"RUA DA PAZ";"483";"";"JARDIM DOS ESTADOS ";"Campo Grande";"MS";"79020250";"37";"34425831";"";"ericsson@proversaude.com.br";"ERICSSON FLAVIO CAVALCANTI";"DIRETOR";"10/12/2020"
"416151";"06184301000107";"PRUDENT PLANOS ODONTOLOGICOS S/S LTDA";"";"Odontologia de Grupo";"AVENIDA JOSE CARMELO ZAUPA";"174-A";"";"VILA MARISTELA";"Presidente Prudente";"SP";"19020310";"18";"32219111";"";"prudentplanos@hotmail.com";"QUITERIA VASCONCELOS IELO";"SOCIA";"28/06/2007"
"422193";"35148586000110";"PRUDENTE ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"AVENIDA SENADOR FEIJO";"686";"SALA 731";"VILA MATHIAS";"Santos";"SP";"11015504";"13";"32240030";"";"notificacao@prudenteadministradora.com.br";"BRAULIO DE SOUSA LIMA";"ADMINISTRADOR";"26/03/2020"
"422703";"32543196000157";"PS ASSISTENCIA LTDA";"MEU DENTISTA";"Odontologia de Grupo";"Avenida Eldes Scherrer Souza";"975";"Sala 801";"Parque Residencial Laranjeiras";"Serra";"ES";"29165680";"27";"30655232";"";"vinicius.franco@meudentista.com.br";"EDUARDO LUIZ NASCIMENTO PONTES";"Administrador";"11/05/2021"
"421669";"30821576000180";"QSAUDE - OPERADORA DE PLANOS DE SAUDE LTDA.";"QSAUDE";"Medicina de Grupo";"AVENIDA PAULISTA";"1063";"7o, 8o, 9o E 10o ANDARES";"BELA VISTA";"Sao Paulo";"SP";"01311200";"11";"31034000";"";"regulatoriojur@qsaude.com.br";"FABIAN ROCHA";"REPRESENTANTE";"07/03/2019"
"417173";"07658098000118";"QUALICORP ADMINISTRADORA DE BENEFICIOS S.A.";"";"Administradora de Beneficios";"RUA DOUTOR PLINIO BARRETO";"365";"";"BELA VISTA";"Sao Paulo";"SP";"01313020";"11";"31914081";"";"juridico_Regulatorio_3@qualicorp.com.br";"ELTON HUGO CARLUCI";"REPRESENTANTE";"12/02/2010"
"417131";"10456692000130";"QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME";"QUALIDONTO";"Odontologia de Grupo";"AV. TANCREDO NEVES";"620";"Salas 1805 e 1806";"CAMINHO DAS ARVORES";"Salvador";"BA";"41820020";"71";"32762562";"30182562";"DANSCASTRO@GMAIL.COM";"DANILO AUGUSTO SANTOS CASTRO";"SOCIO ADMINISTRADOR";"25/11/2009"
"420999";"27323544000140";"QUALISAUDE ADMINISTRADORA DE BENEFICIOS S/A";"QUALISAUDE";"Administradora de Beneficios";"AV. NOSSA SENHORA DA PENHA";"570";"LOJA 61";"PRAIA DO CANTO";"Vitoria";"ES";"29055131";"27";"21012847";"";"diretoria@qualisaudeadm.com.br";"BERNARD DE CASTRO DALLA BERNARDINA";"REPRESENTANTE LEGAL";"21/07/2017"
"422363";"36132013000161";"QUALITY ADMINISTRADORA DE BENEFICIOS EIRELI ";"QUALITY ADMINISTRADORA DE BENEFICIOS";"Administradora de Beneficios";"Rodovia do Sol";"660";"Lote 13 Quadra 14";"Praia de Itaparica";"Vila Velha";"ES";"29102020";"27";"33203500";"";"administrativo@qualityonline.net.br";"HERON CAVALCANTI MADUREIRA";"Administrador";"07/08/2020"
"421243";"28400880000102";"QUALITY GOLD SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA-ME";"QUALITY ADMINISTRADORA";"Administradora de Beneficios";"RUA IVO PRADO";"79";"LOJA 107";"CAMPO GRANDE";"Rio de Janeiro";"RJ";"23080200";"21";"20708686";"";"victordallier@gmail.com";"VICTOR GOMES DALLIER";"SOCIO ADMINISTRADOR";"11/09/2018"
"418170";"09433795000104";"QUALLITY PRO SAUDE PLANO DE ASSISTENCIA MEDICA LTDA.";"QUALLITY PRO SAUDE";"Medicina de Grupo";"SRTVS QD 701 CONJUNTO L ";"38";"BLOCO 01, No 38, LOJAS 10 e 20, BLOCO 02";"ASA SUL";"Brasilia";"DF";"70340906";"";"";"30444408";"dir.quallity@quallityprosaude.com.br";"DULIO CESAR LOPES DE SANTANA";"REPRESENTANTE LEGAL";"15/08/2011"
"422282";"35994590000108";"QV ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"Rua do Rosario";"001";"Sala 701";"CENTRO";"Rio de Janeiro";"RJ";"20041003";"21";"22121040";"";"sergioamorim@saas.com.br";"SERGIO SOUTELINHO DE AMORIM";"ADMINISTRADOR";"16/06/2020"
"419389";"19679483000120";"QV BENEFICIOS EM SAUDE LTDA";"QV BENEFICIOS";"Administradora de Beneficios";"RUA DO ROSARIO";"1";"SALA 601";"CENTRO";"Rio de Janeiro";"RJ";"20041003";"21";"22121000";"";"qvbeneficios@qvsaude.com.br";"SERGIO SOUTELINHO DE AMORIM";"ADMINISTRADOR";"05/05/2014"
"418196";"13785956000198";"RAMED ADMINISTRADORA DE BENEFICIOS LTDA.";"RAMED ADMINISTRADORA DE BENEFICIOS LTDA.";"Administradora de Beneficios";"RUA SETE DE ABRIL";"97";"11 ANDAR";"REPUBLICA";"Sao Paulo";"SP";"01043000";"";"32188500";"";"caho8@hotmail.com";"CAMILA ALEJANDRA HENRIQUEZ OYARCE";"SOCIA ADMINISTRADORA";"13/09/2011"
"418862";"68737857000122";"RBS PARTICIPACOES S/A";"";"Autogestao";"AV. ERICO VERISSIMO";"400";"";"MENINO DEUS";"Porto Alegre";"RS";"90160180";"51";"32186234";"";"caf@gruporbs.com.br";"DEISY BORGES DE OLIVEIRA";"REPRESENTANTE LEGAL";"16/05/2013"
"331317";"34269803000168";"REAL GRANDEZA - FUNDACAO DE PREVIDENCIA E ASSISTENCIA SOCIAL";"";"Autogestao";"RUA MENA BARRETO";"143";"";"BOTAFOGO";"Rio de Janeiro";"RJ";"22271100";"21";"25286912";"25286938";"pablo@frg.com.br";"PABLO VIEIRA DE CASTRO ";"REPRESENTANTE";"05/01/1999"
"418773";"16757674000175";"RENASCER ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"ESTRADA DA URUCANGA";"100";"";"ANIL";"Rio de Janeiro";"RJ";"22750030";"21";"35533316";"";"leonardo@unimedicasaude.com";"LEANDRO DA SILVEIRA SANTOS";"SOCIO-ADMINISTRADOR";"11/01/2013"
"418692";"13746922000194";"RESOLVE ADMINISTRADORA DE BENEFICIOS LTDA";"RESOLVE ADMINISTRADORA DE BENEFICIOS LTDA";"Administradora de Beneficios";"RUA TREZE DE MAIO";"527";"SALA AB";"CENTRO";"Teresina";"PI";"64001150";"86";"30852160";"32225809";"resolveadm@resolveadministradora.com.br";"SARA JAMES DA SILVA MENESES";"SOCIA ADMINISTRADORA";"10/12/2012"
"422878";"39870673000138";"RG SAUDE ADMINISTRADORA DE BENEFICIOS LTDA";"RG SAUDE";"Administradora de Beneficios";"RUA OMAR CINTRA DAMIAO ";"355";"";"VILA DINIZ";"Sao Jose do Rio Preto";"SP";"15013260";"17";"32238880";"";"ribeiroegoulart@gmail.com";"TIAGO HENRIQUE GOULART";"diretor";"09/07/2021"
"417149";"03524677000117";"RIBERDENTE SERVICOS ODONTOLOGICOS S/S LTDA";"";"Odontologia de Grupo";"RUA LUIZ DA CUNHA";"736";"";"VILA TIBeRIO";"Ribeirao Preto";"SP";"14050040";"16";"36258278";"";"parceriariberdente@hotmail.com";"RONALDO DONISETTI DE OLIVEIRA";"SoCIO PROPRIETaRIO - ADMINISTR";"25/11/2009"
"421359";"29910807000143";"RIO DOCE SAUDE";"RIO DOCE SAUDE";"Medicina de Grupo";"Avenida Presidente Vargas";"1198";"";"Centro";"Linhares";"ES";"29900210";"27";"21031750";"";"coordenacao@riodocesaude.com.br";"ARLES GUERRA DE MIRANDA";"Presidente";"15/08/2018"
"420271";"25205234000104";"R.M.I. OPERADORA DE SAUDE INTEGRADA LTDA";"FENIX MEDICAL";"Medicina de Grupo";"RUA PAULO ANTONIO DO NASCIMENTO ";"110";"QD F - LOTE 08";"JARDIM COLINA - PORTAL DA ";"Sorocaba";"SP";"18047400";"15";"33465232";"";"AUDITORIA@FENIX.MED.BR";"MARCELO CIRINO";"SOCIO ADMINISTRADOR";"08/11/2016"
"414131";"04467112000108";"RN METROPOLITAN LTDA";"RN SAUDE";"Medicina de Grupo";"RUA ITUIUTABA";"577 e ANEXO no 555";"";"SAO BENEDITO";"Uberaba";"MG";"38020310";"34";"33348000";"33348034";"cians@hapvida.com.br";"FABIO LUCIANO GOMES SELHORST";"DIRETOR VICE-PRESIDENTE DE ASSUN CORPORA";"03/08/2001"
"415243";"07154253000169";"RODRIGUES LEIRA ODONTOLOGIA LTDA.";"SERMED ODONTO";"Odontologia de Grupo";"RUA EPITACIO PESSOA";"1.722";"";"CENTRO";"Sertaozinho";"SP";"14160180";"16";"39477081";"";"joana.odonto@sermedsaude.com.br";"ANTONIO CATRUNFO LEIRA";"SOCIO DIRETOR";"03/08/2005"
"415821";"67989434000137";"ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA.";"ROPE";"Odontologia de Grupo";"RUA PEDRO DE TOLEDO";"980";"CJ.16";"VILA CLEMENTINO";"Sao Paulo";"SP";"04039020";"11";"55791829";"55791829";"ropeodontologia@terra.com.br";"RONALDO PETITI JUNIOR";"DIRETOR";"17/11/2006"
"418439";"14452934000179";"SAFE LIFE ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"RUA DA CONSOLACAO";"323";"4o ANDAR - CJ 402";"REPUBLICA";"Sao Paulo";"SP";"01301000";"11";"35243100";"";"safelife@safelife.com.br";"JOAO TONI";"SOCIO ADMINISTRADOR";"14/03/2012"
"419567";"19663787000108";"SALUPLAN ADMINISTRADORA DE BENEFICIOS LTDA";"SALUPLAN ADMINISTRADORA DE BENEFICIOS LTDA";"Administradora de Beneficios";"CALcADA ALDEBARa";"153";"2o ANDAR, SALA 22, PARTE, CENTRO DE APOI";"ALPHAVILLE";"Santana de Parnaiba";"SP";"06541055";"11";"31275400";"31275443";"LUCIANO@MEZZOPLANEJAMENTO.COM.BR";"LUCIANO BASTOS";"SoCIO-ADMINISTRADOR";"06/10/2014"
"421201";"23074262000104";"SALUTE & LIFE ADMINISTRADORA DE PLANOS DE SAUDE LTDA ";"";"Administradora de Beneficios";"RUA ANTONIO PIROZELLI";"79";"";"MARANHAO";"Sao Paulo";"SP";"03089050";"11";"29412121";"";"faturamento@redesociallife.com.br";"HOMERO PAULO FONSECA DE MENEZES ";"SOCIO-ADMINISTRADOR";"11/09/2018"
"422860";"41397957000109";"SALUTY ADMINISTRADORA DE BENEFICIOS LTDA";"";"Administradora de Beneficios";"RUA DA QUITANDA";"62";"SALA 701";"CENTRO";"Rio de Janeiro";"RJ";"20011030";"21";"21999434833";"";"leonardo@unimedicasaude.com";"ANA CHRISTINA SANT ANNA DO NASCIMENTO";"SOCIA ADMINISTRADORA";"14/06/2021"
"335614";"31466949000105";"SAMEDIL SERVICOS DE ATENDIMENTO MEDICO S/A";"MEDSENIOR";"Medicina de Grupo";"RUA PEDRO FONSECA";"170";"";"MONTE BELO";"Vitoria";"ES";"29053280";"27";"30255505";"";"samedil@medsenior.com.br";"MAELY GUILHERME BOTELHO COELHO FILHO";"DIRETOR ADMINISTRATIVO FINANCEIRO";"30/12/1998"
"367095";"84537141000138";"SAMEL PLANO DE SAUDE LTDA";"SAMEL";"Medicina de Grupo";"RUA JOAQUIM NABUCO";"1666";"";"CENTRO";"Manaus";"AM";"69020031";"92";"21292200";"21292256";"contabilidade@samel.com.br";"LUIS ALBERTO SALDANHA NICOLAU";"DIRETOR EXECUTIVO";"29/12/1998"
"415901";"41369935000127";"SAME-SERVICO DE ASSISTENCIA MEDICA EMPRESARIAL LTDA.";"SAME";"Medicina de Grupo";"RODOVIA 222 - KM 02";"S/N";"";"JARDIM AMERICA";"Acailandia";"MA";"65930000";"99";"35381750";"35381038";"samemedicina19@gmail.com";"FRANCISCO DE ASSIS BANDEIRA";"REPRESENTANTE JUNTO A ANS";"29/01/2007"
"422398";"36567721000125";"SAMI ASSISTENCIA MEDICA LTDA";"";"Medicina de Grupo";"ALAMEDA VICENTE PINZON";"54";"SALAS 11A E 11 B";"VILA OLIMPIA";"Sao Paulo";"SP";"04547130";"11";"993645067";"";"ricardo.ramires@samisaude.com";"RICARDO RAMIRES FILHO";"DIRETOR";"10/09/2020"
"340162";"42425561000182";"SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA";"SAMIG SAUDE ";"Medicina de Grupo";"RUA BABACU";"28";"";"ILHA DO GOVERNADOR";"Rio de Janeiro";"RJ";"21931230";"21";"33839444";"33839341341";"clinica@samig.com.br";"SANDRO JOSE DE CARVALHO";"SOCIO ADMINISTRADOR";"28/12/1998"
"343676";"33721226000130";"SAMOC S.A. - SOCIEDADE ASSISTENCIAL MEDICA E ODONTO CIRURGICA";"SAMOC";"Medicina de Grupo";"RUA SILVIO ROMERO";"37";"";"SANTA TEREZA";"Rio de Janeiro";"RJ";"20230100";"21";"25088395";"25088395";"samoc@samoc.com.br";"JOSE ROBERTO SCAF";"DIRETOR GERAL";"17/12/1998"
"342033";"02403281000159";"SAMP ESPIRITO SANTO ASSISTENCIA MEDICA S.A.";"SAMP";"Medicina de Grupo";"RUA PADRE ANTONIO RIBEIRO PINTO";"195";"SALAS 301,401 A 406 ED. GUIZZARDI CENTER";"PRAIA DO SUA";"Vitoria";"ES";"29052290";"27";"33349000";"33258288";"assessoriajuridica@samp.com.br";"FABIO MINAMISAWA HIROTA";"REPRESENTANTE";"22/12/1998"
"408522";"24729097000136";"SANTA CASA DA MISERICORDIA DE SAO JOAO DEL REI";"SASC SANTA CASA DE SAUDE COMPLEMENTAR";"Filantropia";"AVENIDA TIRADENTES";"389";"";"CENTRO";"Sao Joao del Rei";"MG";"36307346";"03";"233792000";"233792051";"santcasa@mgconecta.com.br";"CARLOS ANTONIO NEVES TEIXEIRA";"PROVEDOR";"23/09/1999"
"421197";"08225953000160";"SANTA CASA DE MAUA SAUDE";"SANTA CASA DE MAUA SAUDE";"Medicina de Grupo";"AVENIDA DOM JOSE GASPAR";"168";"";"MATRIZ";"Maua";"SP";"09370670";"11";"55554643";"";"superintendencia@santacasamaua.org.br";"HARRY HORST WALENDY FILHO";"PRESIDENTE";"18/03/2018"
"342807";"21575709000195";"SANTA CASA DE MISERICORDIA DE JUIZ DE FORA";"SANTA CASA DE MISERICORDIA DE JUIZ DE FORA";"Filantropia";"AV. BARAO DO RIO BRANCO";"3353";"";"PASSOS";"Juiz de Fora";"MG";"36021630";"32";"32292239";"32162557";"santacasa@santacasajf.org.br";"RENATO VILLELA LOURES";"PRESIDENTE DO CONS ADM.";"22/12/1998"
"345091";"59849182000112";"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA";"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA";"Filantropia";"RUA PIRATININGA";"1221";"";"CENTRO";"Sao Joaquim da Barra";"SP";"14600000";"16";"38104000";"38104022";"jadestro@netsite.com.br";"ANTONIO LUIS SOARES";"PROVEDOR";"24/12/1998"
"353264";"59901454000186";"SANTA CASA DE MISERICORDIA DE SAO JOSE DO RIO PARDO - HOSPITAL SAO VICENTE";"SANTA CASA DE MISERICORDIA DE SAO JOSE DO RIO PARDO - HOSPITAL S";"Filantropia";"RUA CEL ALIPIO DIAS";"620";"";"CENTRO";"Sao Jose do Rio Pardo";"SP";"13720000";"19";"36084000";"36082000";"adm@savisa.com.br";"EDSON ROBERTO FURLAN";"PROVEDOR";"31/12/1998"
"306045";"72547623000190";"SANTA CASA DE MISERICORDIA DE TUPA";"PLANO SANTA CASA SAUDE DE TUPA";"Filantropia";"RUA MANOEL FERREIRA DAMIAO";"426";"";"VILA ABARCA";"Tupa";"SP";"17601901";"14";"34961022231";"34961177";"santasaude@unisite.com.br";"CLAUDINES LUCHI ARROYO";"PROVEDOR";"28/12/1998"
"330116";"72957814000120";"SANTA CASA DE MISERICORDIA DE VOTUPORANGA";"SANSAUDE";"Filantropia";"RUA MINAS GERAIS";"3051";"";"SANTA ELISA";"Votuporanga";"SP";"15500000";"17";"34059133";"34059133";"adm@sansaude.com.br";"CARLOS ROBERTO DE BIAZI";"PROVEDOR";"22/12/1998"
"344915";"44945962000199";"SANTA CASA DE MISERICORDIA E ASILO DOS POBRES DE BATATAIS";"SANTA CASA SAUDE";"Filantropia";"AV DR. MANOEL FURTADO";"235";"";"CENTRO";"Batatais";"SP";"14300000";"16";"36601444";"36601515";"planosaude@santacasabatatais.com.br";"DALVANIA BORGES DA COSTA";"PROVEDORA";"28/12/1998"
"420085";"23053901000147";"SANTA CASA DE SAUDE - SCS";"SCS";"Medicina de Grupo";"AVENIDA CEZAR HILAL";"391";"";"BENTO FERREIRA";"Vitoria";"ES";"29050657";"";"";"";"ans@santacasadesaude.com";"MARIA DA PENHA RODRIGUES D'AVILA";"PROVEDORA";"30/03/2016"
"355097";"43293604000186";"SANTA HELENA ASSISTENCIA MEDICA S/A.";"SANTA HELENA SAUDE";"Medicina de Grupo";"RUA BERING";"114";"";"JARDIM DO MAR";"Sao Bernardo do Campo";"SP";"09750510";"11";"43481111";"43376808";"marli.mendes@sham.com.br";"CAROLINA DE MOLLA LORENZATTO";"REPRESENTANTE";"18/12/1998"
"358509";"36751634000123";"SANTA LUZIA ASSISTENCIA MEDICA S.A.";"SLAM";"Medicina de Grupo";"SETOR COMERCIAL NORTE, QUADRA 1";"BL. F";"Salas 1301 a 1304, 1308,1309, 1316 a 132";"ASA NORTE";"Brasilia";"DF";"70711905";"61";"36860925";"";"slam-administracao@slamdf.com.br";"TIAGO PECHUTTI MEDEIROS";"DIRETOR EXECUTIVO";"22/12/1998"
"413194";"04004287000189";"SANTA RITA SISTEMA DE SAUDE LTDA";"HEALTH SANTARIS";"Medicina de Grupo";"AVENIDA TIMOTEO PENTEADO";"881";"SALA 1 B";"VILA HULDA";"Guarulhos";"SP";"07094000";"11";"22811913";"20994617";"santaris@santaris.com.br";"GABRIEL HENRIQUE SANTOS FERREIRA";"DIRETOR PRESIDENTE";"22/02/2001"
"400190";"02282844000106";"SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LTDA.";"MEDICAL HEALTH";"Medicina de Grupo";"RUA DAS FIGUEIRAS";"501";"";"CAMPESTRE";"Santo Andre";"SP";"09080370";"11";"28987000";"28987000";"diretoria@medicalhealth.com.br";"MARCELO JOSE ISSA";"REPRESENTANTE JUNTO A ANS";"08/02/1999"
"319180";"00636975000100";"SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTDA";"SAO DOMINGOS SAUDE";"Medicina de Grupo";"RUA TREZE DE MAIO";"1.437";"";"CENTRO";"Catanduva";"SP";"15800010";"17";"35317777";"35317777";"sds@saodomingossaude.com.br";"JOSE RENATO PIZARRO";"PRESIDENTE";"16/12/1998"
"403962";"03098226000165";"SAO FRANCISCO ASSISTENCIA MEDICA LTDA";"HGU SAUDE";"Medicina de Grupo";"AV. DR. FERNANDO GOES";"1076";"";"CENTRO";"Petrolina";"PE";"56304020";"08";"738668250";"738668250";"hgusaude@hgusaude.com.br";"ERICO LUIZ WANDERLEY DE LIMA";"SOCIO ADMINISTRADOR";"28/04/1999"
"302091";"01613433000185";"SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITADA";"SAO FRANCISCO SAUDE";"Medicina de Grupo";"AVENIDA PORTUGAL";"545";"3 ANDAR SALA 02";"JARDIM AMERICA";"Ribeirao Preto";"SP";"14020115";"85";"32559189";"";"cians@hapvida.com.br";"FABIO LUCIANO GOMES SELHORST";"VICE PRESIDENTE DE ASSUNTOS CORPORATIVOS";"17/12/1998"
"344362";"96509690000188";"SAO LUCAS SAUDE S/A";"SAO LUCAS SAUDE";"Medicina de Grupo";"AV. BRASIL";"1530";"";"SANTO ANTONIO";"Americana";"SP";"13465770";"19";"34771000";"34771004";"ans@intermedica.com.br";"LUIZ CELSO DIAS LOPES";"REPRESENTANTE LEGAL";"23/12/1998"
"410047";"23854409000170";"SAUDE - SISTEMA ASSISTENCIAL UNIFICADO DE EMPRESAS - SOCIEDADE SIMPLES";"SAUDE";"Medicina de Grupo";"AVENIDA AMAZONAS";"641";"SALA 9D";"CENTRO";"Belo Horizonte";"MG";"30180908";"31";"32476440";"";"cians@hapvida.com.br";"FABIO LUCIANO GOMES SELHORST";"DIRETOR VICE-PRESIDENTE DE ASSUN CORPORA";"03/12/1999"
"421154";"28633372000174";"SAUDE BRASIL ASSISTENCIA MEDICA LTDA.";"SAUDE BRASIL";"Medicina de Grupo";"AVENIDA DOUTOR JOSE MACHADO DE SOUZA";"220";"ED. NEO OFFICE, SALAS 1417/1418";"JARDINS";"Aracaju";"SE";"49025740";"85";"986993928";"";"angelaventim@operadorasaudebrasil.com.br";"ANGELA VENTIM LEMOS";"SOCIA-ADMINISTRADORA";"18/03/2018"
"414310";"04859814000137";"SAUDE BRB - CAIXA DE ASSISTENCIA ";"SAUDE BRB";"Autogestao";"SETOR DE AUTARQUIAS NORTE ";"QUADRA 5";"LOTE C,  TORRE B,  3o ANDAR - CENTRO EMP";"ASA NORTE";"Brasilia";"DF";"70040250";"61";"33251666";"30359440";"diretorsuperintendente@saudebrb.com.br";"ELIANE DE FATIMA MONTEIRO";"DIRETORA SUPERINTENDENTE";"07/05/2002"
"418781";"13373539000138";"SAUDE CASSEB ASSISTENCIA MEDICA LTDA";"SAUDE CASSEB";"Medicina de Grupo";"RUA METODIO COELHO";"133";"3o ANDAR SALA 06";"PARQUE BELA VISTA";"Salvador";"BA";"40279120";"71";"34440547";"33588852";"VICTOR@CASSEB.COM.BR";"PAULO ROBERTO NOLASCO FARIAS";"ADMINISTRADOR";"24/01/2013"
"423106";"40037284000105";"SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA";"";"Medicina de Grupo";"Avenida Antonio Carlos Magalhaes";"3244.0";"Empresarial Thome de Souza Sala 606";"Caminho das Arvores";"Salvador";"BA";"41820000";"71";"35617567";"";"diretoria.medica@novoplanosaude.com.br";"PATRICIA BRANDAO PANTOJA LINS";"Socio administrador";"02/12/2021"
"409243";"03424929000136";"SAUDE PAS - MEDICINA E ODONTO";"SAUDE PAS";"Autogestao";"RUA JERONIMO COELHO";"212";"2o ANDAR";"CENTRO";"Porto Alegre";"RS";"90010240";"51";"32288601";"32288601";"saudepas@saudepas.com.br";"LUIZ ONOFRE MACHADO MEIRA";"PRESIDENTE";"21/10/1999"
"414930";"05029064000139";"SAUDE SANTA TEREZA LTDA.";"";"Medicina de Grupo";"RUA BERNARDINO DE CAMPOS";"844";"";"CENTRO";"Campinas";"SP";"13010151";"19";"37334330";"37334332";"ggprado@terra.com.br";"GUILHERME DE MEDEIROS PRADO";"DIRETOR";"17/08/2004"
